airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Business,15.42,9,53963.217
Air_India,AI-809,Mumbai,Morning,one,Evening,Kolkata,Economy,9.17,21,5011.6
Vistara,UK-819,Delhi,Afternoon,two_or_more,Night,Chennai,Business,8.83,23,112273.0444
Vistara,UK-863,Mumbai,Morning,one,Night,Delhi,Economy,11.42,17,7407.62
SpiceJet,SG-8169,Delhi,Evening,one,Night,Chennai,Economy,25.58,25,4107.51
Vistara,UK-874,Hyderabad,Morning,one,Evening,Kolkata,Economy,11.42,39,10234.49823
Vistara,UK-637,Delhi,Evening,one,Night,Mumbai,Economy,4.42,17,10364.5575
Vistara,UK-970,Mumbai,Morning,one,Evening,Kolkata,Economy,9.33,37,7198.29
Vistara,UK-894,Hyderabad,Evening,two_or_more,Morning,Kolkata,Economy,15.08,5,11101.34322
Air_India,AI-660,Mumbai,Evening,one,Afternoon,Bangalore,Economy,18.5,3,9201
Vistara,UK-772,Kolkata,Morning,two_or_more,Early_Morning,Hyderabad,Economy,21.42,28,8329.2
Air_India,AI-537,Delhi,Evening,one,Morning,Mumbai,Economy,15.83,25,5131.005
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Business,12.17,35,68751.0747
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Bangalore,Business,16.17,34,73783.38
Vistara,UK-814,Bangalore,Night,one,Evening,Hyderabad,Business,19.83,17,84365.10225
Vistara,UK-822,Chennai,Morning,one,Night,Delhi,Business,10.92,45,65514.24
Indigo,6.00E-276,Bangalore,Afternoon,one,Night,Delhi,Economy,5.08,5,11756.844
Vistara,UK-802,Bangalore,Evening,one,Evening,Hyderabad,Business,22.17,5,51341.6475
Indigo,6.00E-285,Hyderabad,Evening,zero,Night,Bangalore,Economy,1.08,39,1294.704
GO_FIRST,G8-426,Hyderabad,Night,one,Afternoon,Mumbai,Economy,14.83,47,7378.551565
AirAsia,I5-1229,Chennai,Evening,one,Late_Night,Delhi,Economy,11.25,12,6617.7
SpiceJet,SG-4027,Kolkata,Morning,one,Evening,Mumbai,Economy,8.67,31,11267.52
Air_India,AI-543,Hyderabad,Morning,one,Afternoon,Kolkata,Economy,24.83,28,9856.3212
Vistara,UK-988,Mumbai,Night,one,Evening,Chennai,Business,19.42,1,81337.5189
Vistara,UK-836,Chennai,Morning,one,Evening,Bangalore,Economy,6.25,12,13549.8
Air_India,AI-639,Mumbai,Morning,one,Night,Hyderabad,Economy,10.75,37,3654
Vistara,UK-986,Mumbai,Night,one,Evening,Chennai,Business,17.58,8,77275.3311
Vistara,UK-706,Kolkata,Morning,one,Night,Hyderabad,Economy,10.67,33,10321.3
Vistara,UK-854,Bangalore,Evening,one,Morning,Delhi,Business,15.25,22,61539.59691
Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Business,15.08,31,83509.2027
Air_India,AI-9893,Hyderabad,Early_Morning,one,Night,Mumbai,Economy,14.75,37,9872.4263
Vistara,UK-811,Delhi,Early_Morning,zero,Morning,Bangalore,Business,2.75,30,53633.976
Vistara,UK-659,Hyderabad,Morning,one,Evening,Delhi,Economy,5.5,24,6447.19581
Vistara,UK-657,Bangalore,Morning,one,Morning,Mumbai,Business,24,28,69992.92565
GO_FIRST,G8-2501,Delhi,Late_Night,zero,Early_Morning,Mumbai,Economy,2.25,17,3207.71
Air_India,AI-867,Mumbai,Night,one,Night,Kolkata,Economy,22.58,4,12510.63
Vistara,UK-859,Delhi,Morning,zero,Afternoon,Hyderabad,Economy,2.17,28,2440.35
GO_FIRST,G8-501,Hyderabad,Early_Morning,one,Evening,Mumbai,Economy,10.67,12,7169.99052
Vistara,UK-738,Kolkata,Evening,one,Night,Mumbai,Economy,27.25,44,8075.177
Air_India,AI-539,Chennai,Evening,one,Morning,Mumbai,Economy,18.25,46,5271.97
Air_India,AI-543,Hyderabad,Morning,one,Evening,Mumbai,Economy,8.67,4,6857.36766
Indigo,6E-6749,Mumbai,Early_Morning,zero,Morning,Kolkata,Economy,2.67,43,4948.9
Vistara,UK-850,Bangalore,Evening,one,Afternoon,Hyderabad,Economy,16.33,38,5795.658
Vistara,UK-720,Kolkata,Early_Morning,zero,Morning,Delhi,Economy,2.42,12,7851.69
Vistara,UK-958,Mumbai,Afternoon,zero,Afternoon,Delhi,Economy,2.08,25,2830.19
GO_FIRST,G8-338,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.25,49,2624.49
Indigo,6.00E-156,Chennai,Night,one,Early_Morning,Kolkata,Economy,10.75,30,3331.35
Air_India,AI-9894,Chennai,Morning,one,Night,Mumbai,Economy,13.08,30,10785.94
GO_FIRST,G8-319,Mumbai,Morning,one,Night,Kolkata,Economy,11.83,17,6877.2
Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,Business,8.08,6,68808.707
Air_India,AI-441,Delhi,Evening,one,Night,Mumbai,Economy,3.75,8,5305.905
Vistara,UK-988,Mumbai,Night,one,Morning,Bangalore,Business,11.75,9,92368.98
Indigo,6E-967,Delhi,Evening,one,Late_Night,Chennai,Economy,6.67,23,3315.51
Indigo,6E-6917,Kolkata,Afternoon,one,Night,Mumbai,Economy,6.58,37,6609.24
Vistara,UK-828,Chennai,Early_Morning,one,Early_Morning,Hyderabad,Business,24.83,21,40653.36
Air_India,AI-698,Hyderabad,Night,one,Morning,Delhi,Business,10.92,20,69974.88794
Indigo,6E-886,Bangalore,Morning,zero,Morning,Hyderabad,Economy,1.33,8,5503.08
Vistara,UK-637,Delhi,Evening,one,Night,Mumbai,Business,4.42,27,39434.02947
Vistara,UK-951,Delhi,Afternoon,one,Night,Bangalore,Business,8.5,36,46235.673
Vistara,UK-810,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,7,37,8654.58792
Air_India,AI-473,Delhi,Evening,one,Evening,Mumbai,Economy,22.75,21,4723.191
Indigo,6E-6151,Hyderabad,Morning,one,Evening,Bangalore,Economy,7.67,20,4088.832
SpiceJet,SG-520,Chennai,Afternoon,one,Evening,Delhi,Economy,26.58,44,8150.4
Vistara,UK-863,Mumbai,Morning,zero,Morning,Bangalore,Economy,1.67,34,2281.4
Air_India,AI-9894,Chennai,Morning,one,Night,Mumbai,Economy,13.08,40,6437.2
Air_India,AI-766,Chennai,Morning,one,Night,Mumbai,Business,8.75,28,67956.867
Vistara,UK-829,Delhi,Early_Morning,one,Afternoon,Mumbai,Business,7,24,66483.46331
Vistara,UK-930,Mumbai,Early_Morning,one,Night,Hyderabad,Business,15.42,11,73041.65
Air_India,AI-803,Delhi,Early_Morning,one,Night,Hyderabad,Economy,14.08,1,20872.5
Vistara,UK-890,Hyderabad,Evening,one,Early_Morning,Mumbai,Business,14.25,43,62241.2848
AirAsia,I5-5402,Bangalore,Afternoon,zero,Evening,Kolkata,Economy,2.67,6,4614.489
Air_India,AI-840,Hyderabad,Night,one,Evening,Bangalore,Business,19.42,42,91138.7609
Air_India,AI-508,Hyderabad,Afternoon,one,Afternoon,Delhi,Economy,23.92,9,13761.4752
Air_India,AI-770,Kolkata,Night,one,Evening,Hyderabad,Business,22.83,8,62996.23
GO_FIRST,G8-7535,Delhi,Evening,one,Night,Chennai,Economy,5.33,44,5924.16
Air_India,AI-636,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.5,43,3295.556
AirAsia,I5-767,Mumbai,Early_Morning,one,Night,Bangalore,Economy,16.25,40,3175
Vistara,UK-944,Mumbai,Afternoon,one,Night,Bangalore,Economy,8,18,7095
Vistara,UK-988,Mumbai,Night,one,Evening,Chennai,Business,19.42,23,83715.2415
Vistara,UK-828,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,32,2637.36
GO_FIRST,G8-519,Kolkata,Evening,one,Morning,Delhi,Economy,16.75,49,7092.8
Vistara,UK-832,Chennai,Early_Morning,two_or_more,Night,Bangalore,Economy,16.42,26,7080.7
AirAsia,I5-821,Chennai,Night,one,Morning,Delhi,Economy,10.33,31,2452.23
Vistara,UK-940,Mumbai,Evening,one,Evening,Kolkata,Economy,22.33,7,14113.44
Vistara,UK-828,Chennai,Early_Morning,one,Evening,Bangalore,Business,12.25,49,43702.56
GO_FIRST,G8-520,Mumbai,Night,zero,Night,Kolkata,Economy,2.58,22,5443.79
GO_FIRST,G8-364,Mumbai,Evening,one,Late_Night,Chennai,Economy,5.92,12,6536.2
SpiceJet,SG-611,Mumbai,Early_Morning,zero,Early_Morning,Chennai,Economy,2,36,3300
Indigo,6E-2109,Delhi,Evening,zero,Night,Kolkata,Economy,2.33,35,3959.01
Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Delhi,Business,10.25,40,59124.63051
GO_FIRST,G8-713,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.08,28,4432.23
Vistara,UK-651,Mumbai,Evening,one,Evening,Delhi,Business,24.42,30,48668.015
Vistara,UK-857,Mumbai,Night,one,Morning,Delhi,Business,12.67,33,52094.2752
Vistara,UK-930,Mumbai,Early_Morning,one,Night,Bangalore,Business,15.83,17,105342.6
Vistara,UK-970,Mumbai,Morning,one,Evening,Bangalore,Business,8.25,22,83693.28
Vistara,UK-993,Delhi,Afternoon,one,Night,Chennai,Business,10.25,6,56837.9592
Vistara,UK-897,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12,14,9706.9104
Vistara,UK-902,Mumbai,Afternoon,one,Morning,Kolkata,Business,16.58,45,82581.895
Indigo,6E-354,Mumbai,Afternoon,one,Evening,Bangalore,Economy,5.75,37,4056
SpiceJet,SG-520,Chennai,Afternoon,one,Night,Delhi,Economy,7,5,16288.8
Vistara,UK-822,Chennai,Morning,one,Night,Delhi,Economy,12.17,36,5549.94
Indigo,6E-6195,Delhi,Afternoon,one,Night,Kolkata,Economy,5.83,49,4542.34
Vistara,UK-838,Chennai,Night,one,Evening,Bangalore,Business,21.75,46,80206.06
GO_FIRST,G8-7533,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,2.08,42,2624.49
Air_India,AI-526,Kolkata,Evening,one,Afternoon,Bangalore,Business,19.33,9,35092.2
Air_India,AI-610,Bangalore,Evening,one,Afternoon,Delhi,Business,17.08,29,41674.8321
Vistara,UK-898,Hyderabad,Early_Morning,one,Morning,Mumbai,Economy,24.58,19,6326.244331
Vistara,UK-850,Bangalore,Evening,one,Morning,Chennai,Economy,15.92,29,6117.6753
Vistara,UK-890,Hyderabad,Evening,one,Night,Mumbai,Economy,5.17,23,6429.800124
Indigo,6E-2106,Delhi,Late_Night,zero,Early_Morning,Kolkata,Economy,2.17,1,7586.7
Air_India,AI-424,Kolkata,Afternoon,one,Evening,Mumbai,Economy,28.5,20,6173.42
GO_FIRST,G8-517,Hyderabad,Night,one,Morning,Mumbai,Economy,13.08,21,4961.498157
Indigo,6E-417,Kolkata,Afternoon,one,Night,Delhi,Economy,7.42,22,6279.3
Vistara,UK-902,Mumbai,Afternoon,zero,Evening,Delhi,Economy,2.33,12,7191.03
Vistara,UK-854,Bangalore,Evening,one,Late_Night,Delhi,Economy,6.5,5,15730.2904
Vistara,UK-850,Bangalore,Evening,one,Afternoon,Hyderabad,Economy,16.33,48,7083.582
Indigo,6.00E-193,Chennai,Evening,one,Late_Night,Delhi,Economy,5.42,41,3697.1
Air_India,AI-765,Kolkata,Evening,zero,Evening,Chennai,Business,2.42,22,20399.94
Vistara,UK-860,Hyderabad,Early_Morning,zero,Morning,Delhi,Business,2.17,38,44654.93287
Vistara,UK-996,Mumbai,Evening,one,Evening,Hyderabad,Economy,25.42,12,10866.9
Indigo,6E-5367,Chennai,Evening,one,Late_Night,Kolkata,Economy,8.25,30,6516.4
GO_FIRST,G8-286,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.33,26,9604.8
Air_India,AI-888,Mumbai,Evening,one,Evening,Hyderabad,Economy,24.33,33,4173
Vistara,UK-822,Chennai,Morning,one,Early_Morning,Bangalore,Business,22.08,14,53414.24
Air_India,AI-560,Delhi,Morning,one,Morning,Kolkata,Business,23.92,37,47236.464
Vistara,UK-820,Bangalore,Evening,one,Morning,Hyderabad,Economy,15.83,21,8163.023
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Mumbai,Business,9.42,4,110299.3366
Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,Business,8.5,16,106397.6111
Vistara,UK-930,Mumbai,Early_Morning,one,Night,Hyderabad,Business,15.42,38,73041.65
Vistara,UK-852,Bangalore,Morning,one,Morning,Kolkata,Economy,24.17,45,7512.0309
Vistara,UK-812,Bangalore,Morning,one,Evening,Hyderabad,Economy,10.08,49,6819.318
Indigo,6E-6067,Bangalore,Evening,one,Night,Kolkata,Economy,6.33,25,5202.879
Air_India,AI-781,Kolkata,Afternoon,one,Evening,Delhi,Economy,28,26,4583.7
Air_India,AI-672,Chennai,Afternoon,one,Morning,Delhi,Economy,18.25,31,5405.4
Air_India,AI-439,Delhi,Early_Morning,one,Night,Hyderabad,Business,14.58,49,51480.66
GO_FIRST,G8-395,Bangalore,Morning,one,Afternoon,Delhi,Economy,7.58,17,4386.492
AirAsia,I5-721,Delhi,Night,one,Morning,Kolkata,Economy,12.25,14,7923.443
Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,Business,14.5,28,71531.933
Air_India,AI-473,Delhi,Evening,one,Afternoon,Bangalore,Economy,19.67,30,4633.2
Vistara,UK-864,Bangalore,Evening,one,Morning,Chennai,Economy,13.83,18,6840.2752
Vistara,UK-988,Mumbai,Night,one,Evening,Chennai,Economy,19.42,24,5787.188
Indigo,6.00E-176,Mumbai,Afternoon,one,Night,Delhi,Economy,6.25,27,2572.9
GO_FIRST,G8-322,Mumbai,Night,one,Early_Morning,Kolkata,Economy,10.75,22,5758.83
GO_FIRST,G8-509,Hyderabad,Early_Morning,one,Night,Delhi,Economy,16.58,23,8977.8612
Air_India,AI-501,Bangalore,Afternoon,zero,Afternoon,Delhi,Economy,2.58,6,9967.859
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,10.5,30,76800.9627
SpiceJet,SG-4009,Bangalore,Early_Morning,one,Late_Night,Delhi,Economy,18.33,28,7309.852
Air_India,AI-809,Mumbai,Morning,one,Night,Hyderabad,Business,13.58,5,50262.3
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Kolkata,Business,11.17,18,60305.553
Air_India,AI-773,Kolkata,Evening,one,Morning,Delhi,Business,17,29,65029.03
Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Hyderabad,Economy,35.42,10,19067.18
Air_India,AI-633,Mumbai,Early_Morning,two_or_more,Late_Night,Bangalore,Economy,18.42,43,8186
Vistara,UK-940,Mumbai,Evening,one,Morning,Chennai,Business,14.17,5,85414.263
Vistara,UK-651,Mumbai,Evening,one,Evening,Kolkata,Business,27.5,36,63774.018
Air_India,AI-665,Delhi,Early_Morning,one,Morning,Chennai,Economy,26.92,2,20418.75
GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,14,7172
Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Bangalore,Business,10.5,10,88208.01
Vistara,UK-708,Kolkata,Night,one,Evening,Hyderabad,Business,23.5,33,67795.695
Vistara,UK-963,Delhi,Morning,one,Night,Bangalore,Business,12.08,37,75889.627
Air_India,AI-763,Kolkata,Early_Morning,one,Morning,Chennai,Business,25.92,43,55423.17
Indigo,6E-2005,Delhi,Morning,one,Night,Chennai,Economy,10.42,16,4830.21
Vistara,UK-830,Hyderabad,Morning,one,Morning,Bangalore,Business,22.33,37,91319.13802
Air_India,AI-569,Chennai,Early_Morning,one,Morning,Kolkata,Economy,26.5,38,5674.9
Vistara,UK-864,Bangalore,Evening,one,Evening,Chennai,Business,24.92,10,71313.3828
,,,,,,,,,,
Air India,AI-2850,Bengaluru,Night,two_or_more,Afternoon,Goa,Economy,15.83,27,15736.5
GO_FIRST,G8-351,Mumbai,Morning,one,Evening,Delhi,Economy,9.5,35,8911.1
Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,10.58,12,12170.18
Vistara,UK-836,Chennai,Morning,one,Evening,Hyderabad,Economy,9.17,5,12371.7
Indigo,6E-5208,Mumbai,Evening,zero,Evening,Hyderabad,Economy,1.42,1,4841
Air_India,AI-865,Delhi,Morning,one,Morning,Chennai,Business,24.25,17,40323.987
GO_FIRST,G8-803,Bangalore,Evening,one,Morning,Kolkata,Economy,13.83,31,8574.302
Indigo,6E-992,Hyderabad,Evening,one,Late_Night,Mumbai,Economy,7.33,4,10156.75452
AirAsia,I5-339,Bangalore,Night,one,Morning,Delhi,Economy,10.75,12,10957.3244
Vistara,UK-818,Bangalore,Evening,one,Morning,Chennai,Economy,14.25,43,7380.2619
Air_India,AI-537,Delhi,Evening,one,Morning,Mumbai,Economy,15.83,9,18216.495
Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,Business,15.83,17,79461.45068
Air_India,AI-660,Mumbai,Evening,one,Morning,Chennai,Business,14.92,31,49116.87
Vistara,UK-824,Chennai,Night,one,Morning,Delhi,Economy,13.17,36,6104.934
Vistara,UK-852,Bangalore,Morning,one,Night,Chennai,Business,13.58,30,71313.3828
Indigo,6E-7561,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,9.17,25,8845.1
Vistara,UK-627,Delhi,Afternoon,one,Afternoon,Mumbai,Business,26.67,9,66571.01649
Vistara,UK-854,Bangalore,Evening,one,Night,Hyderabad,Business,26.5,45,55613.8385
Vistara,UK-834,Chennai,Evening,one,Early_Morning,Mumbai,Economy,14.75,36,5506.347
Air_India,AI-766,Chennai,Morning,one,Evening,Delhi,Business,6.67,7,47109.15
GO_FIRST,G8-101,Delhi,Early_Morning,zero,Early_Morning,Kolkata,Economy,2.17,32,3959.01
Indigo,6E-5308,Mumbai,Afternoon,one,Night,Kolkata,Economy,6.75,24,7253.1
Vistara,UK-954,Mumbai,Early_Morning,one,Night,Bangalore,Economy,14.42,47,7095
Vistara,UK-870,Hyderabad,Night,one,Evening,Mumbai,Business,22.5,5,77251.30901
Indigo,6.00E-139,Kolkata,Early_Morning,one,Afternoon,Hyderabad,Economy,6.58,34,3401
Vistara,UK-778,Kolkata,Afternoon,one,Morning,Bangalore,Business,17.33,26,61255.26
Air_India,AI-665,Delhi,Early_Morning,one,Night,Hyderabad,Business,14.42,48,47578.41
Indigo,6E-6012,Bangalore,Afternoon,one,Night,Hyderabad,Economy,5.08,45,1677.06
Air_India,AI-543,Hyderabad,Morning,zero,Afternoon,Delhi,Business,2.5,3,33629.68125
Vistara,UK-824,Chennai,Night,one,Morning,Bangalore,Economy,14.25,30,4707.45
Vistara,UK-958,Mumbai,Afternoon,one,Night,Kolkata,Economy,10.33,30,7198.29
Vistara,UK-808,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,7,22,8654.58792
Vistara,UK-860,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Economy,5.75,7,15629.5164
Air_India,AI-526,Kolkata,Evening,one,Morning,Delhi,Economy,14,18,6406.4
Air_India,AI-424,Kolkata,Afternoon,one,Night,Chennai,Economy,34.08,18,5465.9
Vistara,UK-827,Mumbai,Night,one,Morning,Delhi,Business,12.75,13,75213.7452
Air India,AI-2401,Mumbai,Night,two_or_more,Evening,Hyderabad,Economy,20.67,22,19637.2
AirAsia,I5-722,Bangalore,Late_Night,one,Early_Morning,Kolkata,Economy,6.75,9,13311.331
Vistara,UK-875,Mumbai,Evening,one,Evening,Delhi,Business,24.58,36,52102.116
Air_India,AI-888,Mumbai,Evening,one,Evening,Chennai,Business,24,25,40186.53
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Mumbai,Business,14.42,10,118004.564
Indigo,6E-2137,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,23,3528.481
Vistara,UK-810,Bangalore,Early_Morning,one,Night,Mumbai,Economy,13.08,22,7775.32932
Vistara,UK-910,Mumbai,Evening,one,Morning,Kolkata,Business,15,33,87203.127
SpiceJet,SG-480,Delhi,Evening,one,Afternoon,Chennai,Economy,19.42,11,8984.25
Vistara,UK-958,Mumbai,Afternoon,one,Night,Hyderabad,Economy,10.5,28,4368.1
Vistara,UK-941,Delhi,Evening,one,Morning,Chennai,Economy,16.08,27,6627.049
Vistara,UK-829,Delhi,Early_Morning,two_or_more,Evening,Chennai,Economy,12.83,47,10473.639
Air_India,AI-481,Delhi,Morning,one,Morning,Mumbai,Economy,25.08,28,4531.329
Air_India,AI-559,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Business,6.33,31,66505.5273
Vistara,UK-836,Chennai,Morning,one,Evening,Kolkata,Business,8.83,34,50837.787
Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Mumbai,Business,10.5,9,74977.7589
Vistara,UK-877,Mumbai,Morning,one,Evening,Delhi,Business,9.17,4,60639.876
Air_India,AI-424,Kolkata,Afternoon,one,Evening,Delhi,Economy,26.75,41,4955.5
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Chennai,Business,13.42,4,91602.10463
Air_India,AI-441,Delhi,Evening,one,Night,Mumbai,Economy,3.75,29,2696.364
Vistara,UK-951,Delhi,Afternoon,one,Night,Bangalore,Business,8.5,26,56510.267
GO_FIRST,G8-511,Mumbai,Early_Morning,one,Afternoon,Hyderabad,Economy,10.67,21,5907
Air_India,AI-806,Mumbai,Early_Morning,one,Night,Kolkata,Economy,14.33,27,5474.7
GO_FIRST,G8-626,Kolkata,Afternoon,one,Late_Night,Delhi,Economy,11.33,12,7694.5
AirAsia,I5-744,Delhi,Morning,one,Evening,Bangalore,Economy,9.92,37,2781
Vistara,UK-802,Bangalore,Evening,one,Evening,Hyderabad,Business,25,49,82850.4908
Air_India,AI-525,Hyderabad,Early_Morning,one,Evening,Delhi,Economy,12,12,16819.5808
Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Mumbai,Business,11.5,27,44520.22902
AirAsia,I5-1569,Mumbai,Night,zero,Night,Bangalore,Economy,1.92,31,2336.4
Vistara,UK-996,Mumbai,Evening,one,Evening,Kolkata,Economy,23.58,10,9014.49
Vistara,UK-854,Bangalore,Evening,one,Late_Night,Delhi,Economy,6.5,27,4029.1911
Air_India,AI-840,Hyderabad,Night,one,Afternoon,Kolkata,Economy,17.67,7,17252.99433
Vistara,UK-812,Bangalore,Morning,one,Evening,Kolkata,Business,8.33,20,79730.78652
SpiceJet,SG-8187,Delhi,Afternoon,one,Afternoon,Kolkata,Economy,25.17,24,11507.1
AirAsia,I5-764,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,21,3207.71
Air_India,AI-660,Mumbai,Evening,one,Evening,Kolkata,Business,25.17,9,57089.34
Air_India,AI-840,Hyderabad,Night,one,Afternoon,Mumbai,Business,16,8,59854.97457
Vistara,UK-830,Hyderabad,Morning,one,Evening,Bangalore,Economy,6.67,13,9219.4443
Indigo,6.00E-292,Kolkata,Evening,one,Night,Chennai,Economy,7.58,25,5808
Indigo,6E-958,Kolkata,Afternoon,one,Night,Chennai,Economy,9.33,13,8212.6
Vistara,UK-820,Bangalore,Evening,one,Morning,Kolkata,Business,14.75,30,80911.43676
Vistara,UK-653,Mumbai,Early_Morning,two_or_more,Night,Bangalore,Economy,17.33,18,11831.6
GO_FIRST,G8-7536,Mumbai,Afternoon,one,Night,Hyderabad,Economy,10.17,13,4262
Indigo,6E-331,Mumbai,Evening,one,Late_Night,Kolkata,Economy,5.33,17,6892.6
Air_India,AI-402,Kolkata,Morning,one,Night,Bangalore,Economy,9.67,11,13944
SpiceJet,SG-731,Chennai,Early_Morning,one,Night,Delhi,Economy,17.5,26,2264.4
Air_India,AI-516,Bangalore,Early_Morning,one,Night,Mumbai,Economy,14.58,35,7404.2199
Vistara,UK-778,Kolkata,Afternoon,one,Night,Chennai,Economy,7.42,22,5850.9
Vistara,UK-852,Bangalore,Morning,one,Night,Delhi,Business,11.17,34,104736.2968
GO_FIRST,G8-275,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,11.33,46,4574.7
Vistara,UK-824,Chennai,Night,one,Early_Morning,Hyderabad,Business,11.33,30,54656.184
Air_India,AI-806,Mumbai,Early_Morning,one,Evening,Chennai,Business,11,33,49116.87
Air_India,AI-543,Hyderabad,Morning,one,Night,Mumbai,Business,9.92,16,81284.53336
Vistara,UK-824,Chennai,Night,one,Early_Morning,Bangalore,Economy,11.33,46,3851.55
Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Delhi,Economy,10.25,30,4924.5669
Vistara,UK-708,Kolkata,Night,one,Afternoon,Mumbai,Economy,16.17,15,10248.0345
Indigo,6E-6172,Kolkata,Night,one,Morning,Bangalore,Economy,11.25,38,3869.8
Vistara,UK-720,Kolkata,Early_Morning,one,Morning,Mumbai,Business,28.33,47,86753.7814
Indigo,6E-6205,Delhi,Afternoon,one,Late_Night,Chennai,Economy,11.5,2,9788.13
Vistara,UK-816,Bangalore,Morning,one,Evening,Kolkata,Business,6.58,38,97448.73908
Vistara,UK-910,Mumbai,Evening,one,Night,Kolkata,Business,5.17,26,73665.405
Vistara,UK-802,Bangalore,Evening,one,Morning,Chennai,Economy,15.08,35,9942.7031
AirAsia,I5-339,Bangalore,Night,zero,Late_Night,Mumbai,Economy,1.83,33,3544.73251
Vistara,UK-834,Chennai,Evening,one,Morning,Bangalore,Business,15.5,8,59657.4
GO_FIRST,G8-1010,Delhi,Afternoon,one,Evening,Mumbai,Economy,5.83,26,7924.774
Vistara,UK-812,Bangalore,Morning,one,Evening,Mumbai,Economy,6.75,25,9069.66027
Vistara,UK-943,Delhi,Early_Morning,one,Evening,Bangalore,Business,11.75,24,62091.513
Indigo,6E-6965,Kolkata,Afternoon,zero,Evening,Mumbai,Economy,3,25,5945.94
Indigo,6E-6326,Mumbai,Afternoon,zero,Afternoon,Kolkata,Economy,2.67,47,4948.9
Air_India,AI-525,Hyderabad,Early_Morning,one,Evening,Delhi,Business,12,4,51302.94246
Air_India,AI-544,Delhi,Evening,one,Early_Morning,Chennai,Economy,14.75,39,4508.46
Indigo,6E-7264,Kolkata,Evening,one,Night,Delhi,Economy,5.25,44,4882.9
Air_India,AI-423,Delhi,Early_Morning,one,Night,Hyderabad,Business,16.42,39,46933.92
Air_India,AI-9894,Chennai,Morning,one,Evening,Delhi,Economy,10,5,10744.8
